Time,F1,F2,F3,F4,F5
2023-01-02 19:00:00,0.6879548935982251,-0.10718215232297923,-3.9205457304113738,2.7753138870796583,2.835571450191966
2023-01-02 20:00:00,-3.5889937232219595,-1.2992026734108344,-2.3367892157879577,3.3603263780707175,1.75304817125998
2023-01-02 21:00:00,-1.3513791774358532,1.1213234487472472,-3.1721449960245782,4.329970790591904,3.5322226538771795
2023-01-02 22:00:00,-4.655456022951331,1.2005743868993908,-0.416794532997006,2.568156540079597,3.7069390601278074
2023-01-02 23:00:00,-6.493619330390755,1.6482051569071814,-1.56033574606996,3.5658766699449638,4.438927835765125
2023-01-03 00:00:00,-5.472022995383495,1.3457955790144174,-1.5951095263228996,3.675851868211933,4.504357703602672
2023-01-03 01:00:00,-7.885697885731882,1.482876228131173,-4.217017851393785,2.439582841839238,6.016139344999766
2023-01-03 02:00:00,-6.262403148474622,2.9068052476788697,-2.6930955653724946,3.5538024907455084,5.8480209854128145
2023-01-03 03:00:00,-8.176231437854492,2.866063487471387,-1.5590300232750955,4.200367959444985,5.266846863144528
2023-01-03 04:00:00,-7.48445737298114,3.7501542739487084,-1.5883778584384338,4.250141825340066,6.591889675026547
2023-01-03 05:00:00,-9.70963139466289,5.411177047308053,-1.6939339956626331,2.569553000267729,5.954220856137117
2023-01-03 06:00:00,-7.210127866274117,4.814568678151407,-3.4484574900588325,3.9023585379796497,4.806548561363223
2023-01-03 07:00:00,-10.345500125505463,5.616769264724612,-3.791553300007548,1.3558400431102773,5.707074121209023
2023-01-03 08:00:00,-11.120248529267416,8.42989844645975,-1.192171807394125,3.396371460698246,5.464676170736675
2023-01-03 09:00:00,-11.975229931574926,7.977581848047967,-2.3319799857735855,2.9544791762071387,4.777696918131879
2023-01-03 10:00:00,-10.135865450368982,6.055644021819818,-2.6652060595319003,2.427008314712584,5.79138702833899
2023-01-03 11:00:00,-7.445005737152013,8.296015722366452,-0.8734439340046054,1.8613007080782515,4.730650254063954
2023-01-03 12:00:00,-11.064716616823972,8.862799930118793,-1.9257816393230502,2.3327111875828583,4.434825992021376
2023-01-03 13:00:00,-11.020943848221263,8.286449694830937,-3.1331516977259297,1.785650572815494,6.316792452504373
2023-01-03 14:00:00,-12.36745584714169,9.23422532626948,-2.0989262360930097,1.6611980183265787,5.012016114980319
2023-01-03 15:00:00,-10.700823129231754,7.999073978763255,-2.1718533226137344,2.071559737973294,6.194931073985826
2023-01-03 16:00:00,-8.19993086410297,4.593537300898834,-1.209907710787298,3.481232252334838,8.517031943876336
2023-01-03 17:00:00,-7.105619136379717,7.561479971018805,-2.571618302963113,1.6335327078602262,9.077664579371339
2023-01-03 18:00:00,-6.728538181315805,7.964661815558179,-3.125408840742125,2.95112345403684,9.553301840467181
2023-01-03 19:00:00,-6.452953998658633,7.959129950519324,-1.8746008374526748,1.7979916617526435,10.566596164997799
2023-01-03 20:00:00,-6.931402600388677,7.058672893393563,-2.478352183243221,2.332402196877906,11.002311247606364
2023-01-03 21:00:00,-1.2437120663176828,7.422695608592766,-1.0123693820652302,3.2594462829673567,10.57780236301918
2023-01-03 22:00:00,0.35656792698189665,7.055135019450989,-1.0566749552046635,3.2910589673187847,10.308802269963365
2023-01-03 23:00:00,1.9846878462077697,8.596387924320563,-1.1152151129378214,2.127195534519772,10.809639106898267
2023-01-04 00:00:00,-0.3131039772170171,5.479418041629624,-0.35555964918629,1.5332516887187926,9.990838268976782
2023-01-04 01:00:00,3.485398148744244,6.397351380225757,-1.521780279890335,3.0697081280730965,12.0
2023-01-04 02:00:00,3.276350932543787,5.240316237814489,-2.06635421611361,2.0624167570060394,10.305273391105636
2023-01-04 03:00:00,3.770074543992888,4.151454062511589,-1.0853676936009824,1.339925679190907,10.18125087142842
2023-01-04 04:00:00,5.76556687040474,4.070040720842381,-0.14045779696977068,1.6982786918082984,8.418843090348457
2023-01-04 05:00:00,8.514429234133038,2.0537071534630176,-0.2547421163170045,1.143061158164743,8.890130084561232
2023-01-04 06:00:00,11.993010445336058,0.4884489399031928,0.617272782077239,1.8190505209877323,9.803427515132139
2023-01-04 07:00:00,10.279014618484826,0.9589844366816319,-0.5258317952423277,2.0930918358633237,7.607227077405789
2023-01-04 08:00:00,10.567820971005732,0.47689806815953883,-0.714097356853602,1.5776122080981998,8.381288552841452
2023-01-04 09:00:00,11.196052608876816,-0.8160117264051393,1.3454175198161098,3.010242856834327,4.965372008632681
2023-01-04 10:00:00,12.26007120978009,-0.10718462312819033,1.8256657097685935,1.3083174037347316,5.206745481489521
2023-01-04 11:00:00,13.769486565811876,-3.675349302158647,1.2004602157566646,0.8058298298606319,4.457247536276129
2023-01-04 12:00:00,14.18172556359514,-1.2955574943936075,2.488488135324609,2.4074639720537148,6.11248635470411
2023-01-04 13:00:00,14.422070305308615,-3.03039750053623,2.8061064202607175,0.824567678412194,5.07632495899565
2023-01-04 14:00:00,11.33054542902717,-3.2593260574015854,0.4959710858085722,1.249585399564351,5.18338267090595
2023-01-04 15:00:00,12.912555645099046,-3.8745494637776496,3.0691760232195535,2.1653051130445573,4.123312393334776
2023-01-04 16:00:00,8.853939513460004,-4.529000607098493,3.7911978558297426,2.8688336699396757,5.321576559854093
2023-01-04 17:00:00,12.926801673254067,-5.952841717752653,3.5384847445131444,1.9995823997036482,6.322767245716133
2023-01-04 18:00:00,9.277096790086869,-7.817283035729012,3.84217314528334,2.905117584087968,5.234649475166631
2023-01-04 19:00:00,9.085925992957874,-5.837286388560602,4.367619417196637,4.28005970866049,6.250571483812919
2023-01-04 20:00:00,11.23508940163892,-6.90083354276737,5.37644917948376,2.882050923818972,4.250863432116152
2023-01-04 21:00:00,9.347405959329231,-7.070778866088505,3.902646377326895,3.439857518832812,6.8388028506429634
2023-01-04 22:00:00,9.24750774948785,-6.9151660896513345,5.068210396932947,1.984432196526857,4.611137869712303
2023-01-04 23:00:00,8.069469103539623,-7.595914706013613,4.938511166328241,2.9421228699807553,4.27833659532227
2023-01-05 00:00:00,8.98803762896712,-7.54649049598732,2.506021649773209,4.1027076484824265,5.820698106733283
2023-01-05 01:00:00,5.388718354350439,-6.547069242843005,4.874047008687125,5.146894244804913,4.0754417488035655
2023-01-05 02:00:00,6.2495136471251,-8.561684397928486,4.9587771419469,4.121762274337989,4.588233300290387
2023-01-05 03:00:00,3.6946664301819023,-8.988170080906093,3.64933113753378,4.050274261638615,2.8201158111094666
2023-01-05 04:00:00,4.326573909623339,-9.086340787560623,4.601337238256793,3.025828109525298,2.221617218375227
2023-01-05 05:00:00,2.2713946092650703,-8.601256804825534,5.182890292873218,4.502585355945594,2.183916089502605
2023-01-05 06:00:00,3.959103642979886,-8.549556805255465,3.8522159015393975,3.4719956587692025,0.7608669864270413
2023-01-05 07:00:00,1.525137429269192,-7.615066135909534,5.149499550398168,6.023796638418739,0.7350349141946545
2023-01-05 08:00:00,0.24055476114544083,-5.591887722718662,5.022507064700316,3.542922402886144,1.4532505388673318
2023-01-05 09:00:00,2.9321706301245234,-5.733585368920446,4.034487964480113,5.379592358749339,0.30546666046512827
2023-01-05 10:00:00,0.9716091646134442,-5.593138414924882,2.7932978180360832,4.013493580436218,0.0
2023-01-05 11:00:00,4.588595857129693,-7.236786644923448,3.54821749216298,6.39305058099767,0.22096249978840854
2023-01-05 12:00:00,1.5031936845833649,-6.782890642967715,3.7415232045794076,6.530074090459076,0.0
2023-01-05 13:00:00,1.0392081116301755,-4.435326253011045,1.7352152365374143,5.772245206573836,0.17578066065115153
2023-01-05 14:00:00,-0.973785607040722,-5.218966675792855,1.8968168591441457,6.341328536221376,0.0
2023-01-05 15:00:00,0.05799998873393089,-4.807969973488318,1.2279116379767478,4.874805922500552,0.27529710804713
2023-01-05 16:00:00,-0.853141730333135,-2.458323118766679,1.8200340323819708,4.915103647547715,0.2413531628715118
2023-01-05 17:00:00,-0.1489031840517987,-3.315298233234337,1.5268848038689726,7.544462320464712,0.2928672657634932
2023-01-05 18:00:00,-1.8024311843567709,-2.5642667541945006,-0.9774382052265533,6.2836484466427605,2.4737105947287454
2023-01-05 19:00:00,-3.2361309583188147,-1.4495908841072067,-0.7647821709228533,7.500018107105113,3.7139212856008137
2023-01-05 20:00:00,-2.4946318667483425,-0.31056165378375367,-1.5074454858846442,7.934287183300148,3.3548305050889793
2023-01-05 21:00:00,-2.563974415973547,-0.9955030651223301,-2.577109031938492,5.5541984260415145,3.5372253184768914
2023-01-05 22:00:00,-3.3307898711585757,-0.3597647434768383,-1.6469888727949196,8.179976641316072,3.6836838214764756
2023-01-05 23:00:00,-6.247732717275957,1.5598062195582807,-2.430806229554352,7.946268948881253,5.998096111744462
2023-01-06 00:00:00,-4.562391693006124,1.1378648497526025,-2.9279427193608396,7.321819614607707,3.7623704278047274
2023-01-06 01:00:00,-7.070190880430626,4.143459952137825,-4.2684583591171235,8.510405120150184,5.514909707082678
2023-01-06 02:00:00,-6.59683145004743,4.626526605526457,-4.6441208476370095,6.4143165433293206,4.0865390069613685
2023-01-06 03:00:00,-9.048003509096727,4.369777529782394,-6.843813599848921,6.766617760551309,6.477575945780135
2023-01-06 04:00:00,-5.449516781513881,4.902149997755396,-6.622324015195815,8.089218908131901,5.126413236275247
2023-01-06 05:00:00,-8.310495051344082,5.689103492020875,-6.28831623125603,7.5274591099641075,5.835071620251866
2023-01-06 06:00:00,-6.5163213174610135,5.762040569262987,-7.493721467140258,9.284000923848245,5.069850665480455
2023-01-06 07:00:00,-8.066364936335559,6.141003092581206,-6.641046177050389,7.90069941684521,5.770901168010747
2023-01-06 08:00:00,-7.750880976928174,5.205616074290591,-6.259273571139366,9.34343746451224,5.9845070761179535
2023-01-06 09:00:00,-8.342916060450074,6.255424385055034,-7.176931991680612,9.247593266194682,3.4477006659552814
2023-01-06 10:00:00,-9.98957370520801,8.050768887418393,-7.629920453792602,8.827477482748002,5.1445744502861075
2023-01-06 11:00:00,-10.141394389459965,6.456675901791688,-7.020771522020779,7.927730017504974,4.43121055261741
2023-01-06 12:00:00,-9.222262045753515,8.640823871510214,-6.958212229678752,8.158612457107555,6.227341412341534
2023-01-06 13:00:00,-7.786107012503439,7.179031791083725,-6.559920986737899,9.250994122090436,5.097668645228862
2023-01-06 14:00:00,-8.78501096831669,7.305410205139937,-6.694292442180197,8.226131961245263,4.71873171954126
2023-01-06 15:00:00,-11.080657534575815,7.287063794955702,-5.613823840457127,7.304297948257673,5.302953359204144
2023-01-06 16:00:00,-5.718231253605541,8.311482277765492,-5.925407794882454,9.96799170020439,5.585352236499844
2023-01-06 17:00:00,-8.68531844409926,9.667609787587756,-4.91865939972535,7.743223219510307,7.4765253285442
2023-01-06 18:00:00,-5.904498208284292,8.853888277970322,-3.8878171293561383,10.218793221371373,8.801528830952204
2023-01-06 19:00:00,-0.13704682394359313,9.303039322912346,-4.637785778895854,8.729457543171371,10.306172389373398
2023-01-06 20:00:00,-4.062929959619009,6.824010321410631,-4.937157861698086,8.135761286924211,9.563014286151748
2023-01-06 21:00:00,-1.2146915491210262,5.511866128524735,-2.3866968556871777,8.944608590275273,10.622526019455075
2023-01-06 22:00:00,1.4370768424076372,8.585660334234573,-3.3678881943259573,9.542581969135703,10.064273293188776
2023-01-06 23:00:00,0.9010742275813661,7.432136857073485,-2.6309728626977975,8.658345950333999,9.763637825750076
2023-01-07 00:00:00,0.9576315785475307,5.67950302364505,-0.42315151714960264,9.023156171489948,11.982629863479563
2023-01-07 01:00:00,-0.40234950869931785,7.161967374057091,-0.681794028402357,9.1097841504456,9.926884148943596
2023-01-07 02:00:00,5.307634437154093,5.459684759258048,-0.772008121902573,8.614966733768242,11.907488684393908
2023-01-07 03:00:00,2.091393183185431,4.646966581098,2.124017663380677,8.919237847634598,9.953272727163506
2023-01-07 04:00:00,4.654800304115634,3.712015146298402,1.5922901336996436,9.25839992939208,8.648173429295076
2023-01-07 05:00:00,10.785634160339406,4.902856036974738,2.9491785483356323,7.449336587996104,9.551112330672968
2023-01-07 06:00:00,11.383629563954631,3.170599245206451,3.6274496461212915,10.021837424887012,8.281725751835511
2023-01-07 07:00:00,8.579797768687431,1.642257479236962,3.826715137301804,8.812841504320346,7.748897129646901
2023-01-07 08:00:00,9.081230209846442,-0.528865716450115,4.88609062434957,10.086705150211055,6.495194799189093
2023-01-07 09:00:00,12.287162629343138,0.09037980715000772,4.896646245120332,8.101321898155375,5.064681789358535
2023-01-07 10:00:00,12.425465144742379,0.10085916310402643,5.869432052485401,7.3054353589282055,6.9639679677637005
2023-01-07 11:00:00,12.674704191680606,-2.105906754670105,6.0069901715851515,9.463339576579052,6.690064892912716
2023-01-07 12:00:00,9.528094949372456,-1.618743231320947,6.738698393705398,7.919355925688571,6.060526023403701
2023-01-07 13:00:00,13.62935855279441,-3.8391935756435087,6.069545873901088,8.628771171585985,4.33499203711205
2023-01-07 14:00:00,12.502654821127225,-4.1493336662482365,5.687859794688456,8.809684937125267,4.890476116043821
2023-01-07 15:00:00,13.053035612386532,-5.835716086880451,7.906672506654149,8.191979998732133,3.5577418666761504
2023-01-07 16:00:00,11.738583284510858,-4.0412205702561215,6.343921523209446,8.625211670525752,5.12814952745517
2023-01-07 17:00:00,13.392289261660284,-5.5117435719788315,8.078751005788968,8.12222459191882,4.614954781760801
2023-01-07 18:00:00,12.337179203064789,-6.392592436018401,7.113867858561868,7.176454720773442,4.9196939668493425
2023-01-07 19:00:00,10.875756807144764,-6.906131594169577,7.321007692810471,8.403476225896194,4.858862690112658
2023-01-07 20:00:00,12.247959224088962,-6.616766985070988,7.611402903577093,8.08335008130483,6.156728040743051
2023-01-07 21:00:00,8.889457997584797,-7.436841570018481,6.727401271875884,7.991709770073664,4.302865144987493
2023-01-07 22:00:00,9.697878007746816,-6.777680789611795,6.950218099192098,8.700104262872449,4.397021579135602
2023-01-07 23:00:00,9.245215270847455,-7.113601556176107,7.069739258244153,6.343782532798483,4.503281640505779
2023-01-08 00:00:00,6.673842237957428,-8.413672525129835,5.961805056209128,8.419482030200928,3.6882719928757046
2023-01-08 01:00:00,7.679299655804764,-8.588419929416673,4.852172222552275,6.957015775754417,6.073632713974496
2023-01-08 02:00:00,8.35556828096322,-8.965426906494173,5.150721025032805,8.14232194996464,4.206453954775614
2023-01-08 03:00:00,4.568439428784188,-7.814799810508943,5.379902570902513,8.21454781960977,3.6892165442234264
2023-01-08 04:00:00,2.167340055193164,-7.692804839389862,4.714416664491239,7.28352197896387,4.401880971803443
2023-01-08 05:00:00,4.359320016959723,-6.596740037132023,2.4078173918348207,5.984639945070845,2.1757338733071356
2023-01-08 06:00:00,-0.05288010764664541,-8.470104957366317,4.960531476984778,6.122715562252261,1.888750980157097
2023-01-08 07:00:00,0.7122205393553513,-7.664499642663866,3.407641456005269,6.963700291133392,0.2723381538448333
2023-01-08 08:00:00,2.8951159811806906,-7.248165022578306,1.3895829759990743,6.037850526583968,1.1678216931075687
2023-01-08 09:00:00,2.496927662684631,-8.263715109322312,1.1108018702462543,6.34724537924085,0.8886825404537091
2023-01-08 10:00:00,0.29149914467517224,-5.46636729735436,-0.8772229950098518,6.173361383014618,0.1817396815378658
2023-01-08 11:00:00,3.040147645729963,-6.603548862507819,-1.3949186966832374,6.6424927081971745,0.0
2023-01-08 12:00:00,3.4242113023225844,-5.546580098342765,-0.9859389237373661,7.681593458733902,0.0
2023-01-08 13:00:00,0.8649053963297963,-4.037245713008641,-1.4527294158360884,6.251207192051347,0.0
2023-01-08 14:00:00,0.7677376242971317,-3.240107993396318,-3.4773010089977694,8.283956640349356,0.0
2023-01-08 15:00:00,0.22356032915535262,-4.287834275991355,-0.9613476125237401,6.227609447222471,1.0992805470598617
2023-01-08 16:00:00,1.4091987744909582,-3.189151385222236,-3.3578640667909068,7.006016908204973,0.0
2023-01-08 17:00:00,-2.064596975314998,-2.9715413707102756,-5.303117525923592,6.211942527567814,2.293928259062849
2023-01-08 18:00:00,-0.5595225103469332,-1.4280738292211606,-5.388791315450565,7.968554666293011,2.0195764054341767
2023-01-08 19:00:00,-0.7889522471461743,-1.2187576256555046,-6.149459141490051,7.868038663858261,1.536540653870246
2023-01-08 20:00:00,-1.4952365740122506,0.7609528000782458,-5.538068916162411,8.11718257166698,3.284472583625435
2023-01-08 21:00:00,-2.1506158702409213,-1.6286515299136857,-6.4687648257165575,8.794802260978882,2.42689809783485
2023-01-08 22:00:00,-1.9598220548604015,0.47332073401075636,-6.665083006641342,6.449085183261525,3.0385871998028136
2023-01-08 23:00:00,-3.070203917339165,2.957528501126972,-7.646719724599741,6.381239879360542,5.233356236628324
2023-01-09 00:00:00,-4.369724651417256,1.1174838770852848,-8.187491291854581,8.124697361107726,4.735106309959885
2023-01-09 01:00:00,-4.423021357741818,3.922932783346597,-6.303114403425519,8.52351963964784,5.049130341568201
2023-01-09 02:00:00,-6.032550161307262,4.894509601168171,-6.495010643170451,7.190886217555242,6.547212057555938
2023-01-09 03:00:00,-6.06751025764541,4.842266091684419,-5.715069075118713,6.997838396067836,5.598300503452613
2023-01-09 04:00:00,-5.432065885934486,4.890862618586832,-4.937914451289939,6.9124372448679825,6.794910251177098
2023-01-09 05:00:00,-8.477665704435609,5.0996143715845115,-5.684511729069231,8.077493040198025,5.7595017997962685
2023-01-09 06:00:00,-6.745040085560925,8.08685391934273,-5.110690964484948,8.620178146888781,5.532953875885252
2023-01-09 07:00:00,-8.164628952185275,6.030537363184219,-4.2164927110236325,8.029576861961404,3.83933557100129
2023-01-09 08:00:00,-8.213211403940853,5.713445839908628,-4.726553020602048,8.189708530509964,3.8097047156461326
2023-01-09 09:00:00,-12.032471960567051,7.468795110935694,-3.757791679665453,9.441936575645332,3.363774468585249
2023-01-09 10:00:00,-10.446062681812299,7.250319281740671,-4.999657285191219,7.917998541313793,5.864812474584529
2023-01-09 11:00:00,-6.430106563846396,6.433324941349619,-4.296118765095183,10.222076429349777,4.203937427807051
2023-01-09 12:00:00,-9.953152146883522,6.972498594586613,-3.535435456665603,9.688316890357703,3.7128935450831166
2023-01-09 13:00:00,-11.92883414279275,8.55028426772642,-3.2278497619822235,10.473356389629224,6.635632785430783
2023-01-09 14:00:00,-9.062807838374106,8.762009906788645,-3.5971737193898616,9.682691124840884,5.986142070500431
2023-01-09 15:00:00,-9.321273620811878,8.331986750794574,-1.9043141720008985,8.644263774211689,5.0712534313235125
2023-01-09 16:00:00,-8.309801936678893,6.68002853562416,-2.8780827362341785,10.115586704914058,6.138520401306915
2023-01-09 17:00:00,-8.655737626213988,7.368290769711784,-1.7207790807342755,8.172093561838656,6.308024886551716
2023-01-09 18:00:00,-5.460131020655481,7.238690395027077,-0.6945173010949879,9.061593917637133,8.611530681575378
2023-01-09 19:00:00,-5.720048896403247,9.43077568860889,-0.47266218055595577,8.601661451086839,9.797848930935263
2023-01-09 20:00:00,-2.6182022776776126,6.4813422409141825,0.26028294628750953,10.195897341620894,10.308080102816064
2023-01-09 21:00:00,-2.952239666078598,6.943511180834018,1.9289936424243015,11.0274829183054,10.728007318220303
2023-01-09 22:00:00,1.7055413364800684,6.697701030996322,2.646296676721187,11.893317537213166,11.89438092353364
2023-01-09 23:00:00,-0.1757137942858089,7.546862554116676,2.250454735113793,10.804306695447538,11.203560819741485
2023-01-10 00:00:00,1.8059915389229155,3.4760448475132777,2.665170413198389,9.340778264613638,11.420163905331615
2023-01-10 01:00:00,4.230408688475222,6.451866053610545,2.4338785191380983,12.053185420539005,11.073093609895249
2023-01-10 02:00:00,6.62511306204311,4.704530691635556,3.8759876850738726,11.443022709265179,9.29241933986276
2023-01-10 03:00:00,4.183313154193855,4.661202783695096,4.263683530274115,10.536596493513875,11.201891552706801
2023-01-10 04:00:00,8.837913244525396,3.339305251894666,4.378265311881656,12.61562924154839,11.20550743773903
2023-01-10 05:00:00,5.857063659484231,1.710382654219302,4.332163675835722,10.533661611215793,8.04221432653635
2023-01-10 06:00:00,9.839188767343428,1.1118704859686908,3.574949145577122,12.196267356232475,8.721359326760425
2023-01-10 07:00:00,9.41345720784669,2.5863278648332244,5.293838077140084,12.922437909025762,7.058808004824409
2023-01-10 08:00:00,10.959059566601226,1.7934294994435593,4.281911068808806,13.263675486827875,6.065712316652101
2023-01-10 09:00:00,10.8147007657472,-0.7093701583494254,5.094962554668131,12.60146285367759,5.235206959698452
2023-01-10 10:00:00,14.529543218494755,0.25676607034967613,3.7349250929431994,13.075117118068974,4.4244591915247
2023-01-10 11:00:00,11.794071118820867,-0.6387404217697059,5.413231213734256,12.662518576681013,5.45548688863339
2023-01-10 12:00:00,11.153296836679377,-2.6235608473521226,4.306484559534144,11.343683311364485,4.215445602247804
2023-01-10 13:00:00,13.693552432360981,-1.6644434856438126,5.695143880910973,11.43575698272467,6.211669194803865
2023-01-10 14:00:00,13.839994198637848,-2.574258133201236,4.947506625717581,13.372354718103683,3.8055550203579407
2023-01-10 15:00:00,13.209542694240971,-2.7272189069225905,4.450451413455363,13.27457385184684,3.6454208994387978
2023-01-10 16:00:00,13.720098570859443,-5.011477255649328,4.678308616310869,12.757685596740139,5.169446031304968
2023-01-10 17:00:00,15.588624862504483,-6.09425452703458,2.608615349196093,13.34606230108868,4.841268595394323
2023-01-10 18:00:00,12.78950582441333,-6.701285791072632,4.394525181046704,13.54352934153319,5.835216884459905
2023-01-10 19:00:00,12.193483951617662,-6.62630882807076,3.2687141208551305,13.997073143552607,5.374141169501549
2023-01-10 20:00:00,9.112066530665823,-7.914149390960137,3.0094054242204735,12.663604137745015,5.521962987726431
2023-01-10 21:00:00,10.809934657974598,-6.349475073448966,2.507806492468424,12.620975466550156,5.993220073944992
2023-01-10 22:00:00,9.846151303979289,-8.170473014579489,3.2111438485778097,14.670771547647416,6.650981254533452
2023-01-10 23:00:00,10.850280135465402,-5.875407772566536,1.1224880507898976,13.23400274471729,5.224067646843591
2023-01-11 00:00:00,6.474128612421728,-7.9351720300634865,2.213438043797126,14.15381866032971,5.379661618548395
2023-01-11 01:00:00,7.826192770417738,-6.678306353180757,1.5026357012237335,14.155388915670548,3.193501637634426
2023-01-11 02:00:00,7.779231575210451,-8.706559616028851,1.640304412741466,14.899499337462377,3.9210250306698264
2023-01-11 03:00:00,5.377162088465397,-7.463144371906192,2.533764344471442,13.58657061639305,2.4357067556899104
2023-01-11 04:00:00,6.402849839913444,-7.131155468804511,1.0819271502869863,13.222329525128016,3.6037553970010547
2023-01-11 05:00:00,4.43903470740657,-9.465949660005124,0.6665350987977119,14.323676573243837,1.8001949591901065
2023-01-11 06:00:00,4.500592338382085,-6.940367979250653,0.6782559608359996,12.953415326402384,1.9540865241359389
2023-01-11 07:00:00,4.26553945268078,-6.9799855760931235,-1.1858114889771256,14.77112632791501,0.27866514167220247
2023-01-11 08:00:00,2.1413359899802105,-9.475895354930309,0.5614133237583009,13.444994049230155,1.3314045783638662
2023-01-11 09:00:00,4.0603306962500945,-8.09595754273038,-1.0116949867129235,14.66579521987073,0.0
2023-01-11 10:00:00,2.6952260979466054,-7.301839740129508,0.060095872577122456,13.303796669495126,0.0
